"'Version Number'","LOC_Touched","NumberRevisions","NumberBugFix","LOC_Added","MAX_LOC_Added","Chg_Set_Size","Max_Chg_Set","AVG_Chg_Set","Avg_LOC_Added","bugginess"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","10","1","1","20","10","13","13","13","20","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","39","1","1","78","39","13","13","13","78","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","10","1","1","20","10","13","13","13","20","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","25","1","1","50","25","8","8","8","50","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","39","1","1","78","39","13","13","13","78","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","71","1","1","142","71","3","3","3","142","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","24","1","1","44","22","8","8","8","44","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","71","1","1","142","71","3","3","3","142","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","24","1","1","44","22","8","8","8","44","Yes"
"4.2.2","24","1","1","44","22","8","8","8","44","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","55","1","1","108","54","10","10","10","108","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","55","1","1","108","54","10","10","10","108","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","25","1","1","50","25","8","8","8","50","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","17","1","1","6","3","10","10","10","6","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","10","1","1","20","10","13","13","13","20","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","13","1","1","8","4","2","2","2","8","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","53","1","1","54","27","6","6","6","54","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","25","1","1","50","25","8","8","8","50","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","39","1","1","78","39","13","13","13","78","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","71","1","1","142","71","3","3","3","142","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","24","1","1","44","22","8","8","8","44","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","17","1","1","6","3","10","10","10","6","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","53","1","1","54","27","6","6","6","54","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","17","1","1","6","3","10","10","10","6","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","25","1","1","50","25","8","8","8","50","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","2","1","1","0","0","2","2","2","0","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","39","1","1","34","17","5","5","5","34","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","10","10","10","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","17","1","1","6","3","10","10","10","6","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","13","1","1","8","4","2","2","2","8","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","29","1","1","48","24","3","3","3","48","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","71","1","1","142","71","3","3","3","142","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","10","1","1","20","10","13","13","13","20","Yes"
"4.2.2","39","1","1","34","17","5","5","5","34","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","13","1","1","8","4","2","2","2","8","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","6","1","1","12","6","4","4","4","12","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","13","1","1","8","4","2","2","2","8","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","10","1","1","20","10","13","13","13","20","Yes"
"4.2.2","13","1","1","8","4","2","2","2","8","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","17","1","1","6","3","10","10","10","6","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","24","1","1","44","22","8","8","8","44","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","49","1","1","0","0","4","4","4","0","Yes"
"4.2.2","19","1","1","4","2","10","10","10","4","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","76","1","1","152","76","3","3","3","152","Yes"
"4.2.2","14","1","1","8","4","2","2","2","8","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","39","1","1","34","17","5","5","5","34","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","46","1","1","54","27","2","2","2","54","Yes"
"4.2.2","3","1","1","6","3","2","2","2","6","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","159","1","1","278","139","3","3","3","278","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","1","1","1","0","0","2","2","2","0","Yes"
"4.2.2","5","1","1","0","0","2","2","2","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","39","1","1","78","39","13","13","13","78","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","55","1","1","108","54","10","10","10","108","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","6","1","1","10","5","4","4","4","10","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","23","1","1","8","4","6","6","6","8","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","1","1","1","0","0","13","13","13","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","9","1","1","14","7","6","6","6","14","Yes"
"4.2.2","55","1","1","108","54","10","10","10","108","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","84","1","1","90","45","6","6","6","90","Yes"
"4.2.2","24","1","1","44","22","8","8","8","44","Yes"
"4.2.2","5","1","1","2","1","10","10","10","2","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","2","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","37","1","1","74","37","4","4","4","74","Yes"
"4.2.2","25","1","1","50","25","8","8","8","50","Yes"
"4.2.2","19","1","1","0","0","10","10","10","0","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","2","1","1","4","2","4","4","4","4","Yes"
"4.2.2","3","1","1","0","0","10","10","10","0","Yes"
"4.2.2","3","1","1","0","0","3","3","3","0","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","8","1","1","8","4","6","6","6","8","Yes"
"4.2.2","39","1","1","78","39","4","4","4","78","Yes"
"4.2.2","10","1","1","20","10","13","13","13","20","Yes"
"4.2.2","5","1","1","0","0","4","4","4","0","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","157","1","1","314","157","6","6","6","314","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","27","1","1","54","27","13","13","13","54","Yes"
"4.2.2","68","1","1","128","64","5","5","5","128","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","340","1","1","680","340","3","3","3","680","Yes"
"4.2.2","0","0","0","0","0","0","0","0","0","Yes"
"4.2.2","14","1","1","0","0","10","10","10","0","Yes"
"4.2.2","6","1","1","6","3","10","10","10","6","Yes"
"4.2.2","53","1","1","54","27","6","6","6","54","Yes"
